Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,positive regulation of interferon-beta production (GO:0032728),6/36,0.00011169705428621346,0.0274914374861942,0,0,9.150819672131147,83.26989883567295,IFIH1;RNF135;TBK1;OAS1;OAS2;OAS3
GO_Biological_Process_2021,defense response to virus (GO:0051607),11/133,0.00015267599817709538,0.0307772006985833,0,0,4.154591717815244,36.507197353501205,IFIH1;RNF135;APOBEC3F;RSAD2;IFI27;OAS1;OAS2;OAS3;PRF1;IFI6;IFI44L
GO_Biological_Process_2021,negative regulation of viral genome replication (GO:0045071),7/54,0.00015630878973379067,0.0307772006985833,0,0,6.8244930576366,59.8076534315298,IFIH1;FAM111A;APOBEC3F;RSAD2;OAS1;OAS2;OAS3
GO_Biological_Process_2021,regulation of nuclease activity (GO:0032069),3/6,0.000191989569062973,0.0343661328622721,0,0,45.49767441860465,389.3722604547793,OAS1;OAS2;OAS3
GO_Biological_Process_2021,defense response to symbiont (GO:0140546),10/124,0.00037032723208879544,0.0542472261930585,0,0,4.03405084816059,31.87353408623572,IFIH1;APOBEC3F;RSAD2;IFI27;OAS1;OAS2;OAS3;PRF1;IFI6;IFI44L
GO_Biological_Process_2021,COPII vesicle coating (GO:0048208),7/63,0.0004132597221411264,0.0542472261930585,0,0,5.725058685446009,44.606418585462855,NSF;NAPA;TRAPPC3;TRAPPC6B;GORASP1;USO1;KLHL12
GO_Biological_Process_2021,vesicle coating (GO:0006901),7/63,0.0004132597221411264,0.0542472261930585,0,0,5.725058685446009,44.606418585462855,NSF;NAPA;TRAPPC3;TRAPPC6B;GORASP1;USO1;KLHL12
GO_Biological_Process_2021,"vesicle targeting, rough ER to cis-Golgi (GO:0048207)",7/63,0.0004132597221411264,0.0542472261930585,0,0,5.725058685446009,44.606418585462855,NSF;NAPA;TRAPPC3;TRAPPC6B;GORASP1;USO1;KLHL12
GO_Biological_Process_2021,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)",8/85,0.0005078440063586133,0.0624965530325068,0,0,4.764553093964858,36.140737211223694,NSF;NAPA;COPB2;TMEM115;LMAN2;COPG1;ERGIC2;ARCN1
GO_Biological_Process_2021,regulation of interferon-beta production (GO:0032648),6/49,0.0006327462075383436,0.0732868989789999,0,0,6.380044659876913,46.99184349057044,IFIH1;RNF135;TBK1;OAS1;OAS2;OAS3
GO_Biological_Process_2021,COPII-coated vesicle budding (GO:0090114),7/70,0.0007866804882875169,0.077448694071906,0,0,5.087115284298383,36.36111479975531,NSF;NAPA;TRAPPC3;TRAPPC6B;GORASP1;USO1;KLHL12
GO_Biological_Process_2021,protein-containing complex assembly (GO:0065003),15/267,0.0007605528773544705,0.077448694071906,0,0,2.7504841649578493,19.752505540796584,NAPA;NSF;TRAPPC3;CSNK1A1;USO1;ASH2L;KLHL12;APC;TRAPPC6B;RBBP5;GORASP1;REPS2;FAS;NDUFAF1;PPID
GO_Biological_Process_2021,negative regulation of viral process (GO:0048525),7/70,0.0007866804882875169,0.077448694071906,0,0,5.087115284298383,36.36111479975531,IFIH1;FAM111A;APOBEC3F;RSAD2;OAS1;OAS2;OAS3
GO_Biological_Process_2021,extrinsic apoptotic signaling pathway (GO:0097191),7/72,0.0009316567951105944,0.0873539156939409,0,0,4.930083062477428,34.404811714792366,DAXX;IFI27;CRADD;FAS;BAK1;JAK2;DEDD
KEGG_2021_Human,Epstein-Barr virus infection,12/202,0.0015625880052605,0.0890675162998522,0,0,2.906913364170521,18.78276447146825,TBK1;OAS1;OAS2;OAS3;BTK;HLA-C;FAS;TAP1;CD58;IRAK4;BAK1;IRF9
KEGG_2021_Human,Influenza A,11/172,0.001348317308354,0.0890675162998522,0,0,3.141885726060463,20.76440198403362,IFIH1;TBK1;RSAD2;OAS1;OAS2;OAS3;FAS;IRAK4;BAK1;JAK2;IRF9
KEGG_2021_Human,Measles,10/139,0.0009082212599159556,0.0890675162998522,0,0,3.562226253963018,24.94991294230131,IFIH1;TBK1;OAS1;OAS2;OAS3;FAS;IRAK4;BAK1;IL2RG;IRF9
KEGG_2021_Human,NOD-like receptor signaling pathway,12/181,0.0006029169831666126,0.0890675162998522,0,0,3.2716693136937973,24.255276355779152,TBK1;CASP5;OAS1;OAS2;OAS3;ERBIN;XIAP;IRAK4;ANTXR2;TANK;NAIP;IRF9
GO_Biological_Process_2021,cytoplasmic pattern recognition receptor signaling pathway in response to virus (GO:0039528),3/10,0.0010797557970327,0.0966381438344316,0,0,19.49501661129568,133.17085572702007,IFIH1;RNF135;OAS3
KEGG_2021_Human,Hepatitis C,10/157,0.0022664086038336,0.1033482323348162,0,0,3.123140509158746,19.018547812408247,TBK1;RSAD2;OAS1;OAS2;OAS3;FAS;BAK1;SOS1;IRF9;PIAS1
GO_Biological_Process_2021,cellular response to interferon-gamma (GO:0071346),9/121,0.001283152952696,0.1098490506025475,0,0,3.687142014824798,24.55059538827536,OAS1;OAS2;OAS3;HLA-C;CD58;JAK2;TRIM22;IRF9;TRIM34
GO_Biological_Process_2021,positive regulation of programmed cell death (GO:0043068),15/286,0.0015134835606028,0.124168713784461,0,0,2.5551298575186707,16.59133020872265,CRADD;PRF1;OMA1;VAV1;ING4;NCSTN;APC;STK17B;FAS;BAK1;ZNF622;SOS1;ATF6;PPID;RBM5
MSigDB_Hallmark_2020,IL-6/JAK/STAT3 Signaling,6/87,0.0115190788173861,0.1267098669912475,0,0,3.3803452164107903,15.08901795645675,HAX1;FAS;CSF2RB;BAK1;IL2RG;IRF9
GO_Biological_Process_2021,positive regulation of endoplasmic reticulum unfolded protein response (GO:1900103),3/12,0.0019167261554605,0.1451551461577639,0,0,15.16124031007752,94.8659527931515,TMEM33;BAK1;ATF6
GO_Biological_Process_2021,Golgi localization (GO:0051645),3/12,0.0019167261554605,0.1451551461577639,0,0,15.16124031007752,94.8659527931515,PDCD10;COPG1;ARCN1
GO_Biological_Process_2021,intracellular sterol transport (GO:0032366),3/13,0.0024519488346368,0.1788106390888887,0,0,13.644418604651165,82.01485549228154,ABCA1;ARV1;ABCG1
GO_Biological_Process_2021,positive regulation of apoptotic process (GO:0043065),15/310,0.0032742974341196,0.2302532731350575,0,0,2.344335414808207,13.413471313629971,CRADD;OMA1;VAV1;ING4;NCSTN;FAP;APC;STK17B;FAS;BAK1;ZNF622;SOS1;ATF6;PPID;RBM5
GO_Biological_Process_2021,regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:2001270),2/5,0.0044782175372103,0.2449336202990855,0,0,30.26140757927301,163.66973626909473,RNF34;RFFL
GO_Biological_Process_2021,beta-catenin destruction complex assembly (GO:1904885),2/5,0.0044782175372103,0.2449336202990855,0,0,30.26140757927301,163.66973626909473,APC;CSNK1A1
GO_Biological_Process_2021,interleukin-27-mediated signaling pathway (GO:0070106),3/15,0.0037774249071206,0.2449336202990855,0,0,11.369186046511627,63.42542307525262,OAS1;OAS2;JAK2
GO_Biological_Process_2021,protein polyubiquitination (GO:0000209),15/314,0.003688647594432,0.2449336202990855,0,0,2.312492998991855,12.955731374776638,WSB1;RNF34;UBE4A;WWP2;UBE3B;FBXL13;RNF135;RNF146;IFI27;CDC27;SPOP;TRIM69;RFFL;TRIM22;TRIM34
GO_Biological_Process_2021,mitotic cytokinesis (GO:0000281),5/49,0.0040512349108937,0.2449336202990855,0,0,5.183464316057774,28.554323669427767,APC;KLHDC8B;MITD1;STAMBP;BBS4
GO_Biological_Process_2021,alpha-beta T cell differentiation (GO:0046632),2/5,0.0044782175372103,0.2449336202990855,0,0,30.26140757927301,163.66973626909473,RSAD2;TNFSF8
GO_Biological_Process_2021,regulation of microglial cell mediated cytotoxicity (GO:1904149),2/5,0.0044782175372103,0.2449336202990855,0,0,30.26140757927301,163.66973626909473,CX3CR1;STAP1
GO_Biological_Process_2021,cellular defense response (GO:0006968),5/49,0.0040512349108937,0.2449336202990855,0,0,5.183464316057774,28.554323669427767,LGALS3BP;CX3CR1;PRF1;ZNF148;CCR3
GO_Biological_Process_2021,regulation of autophagy (GO:0010506),12/231,0.004675795051771,0.2488281204577615,0,0,2.51820518660723,13.51106747377568,RUBCN;RRAGA;HAX1;EXOC7;PIP4K2C;DRAM2;ATF6;TRIM22;SNX6;EXOC1;UBQLN2;TRIM34
KEGG_2021_Human,Mucin type O-glycan biosynthesis,4/36,0.0073818571724527,0.2525242132268165,0,0,5.692016317016317,27.94057138471928,GALNT7;C1GALT1C1;ST6GALNAC2;GALNT3
KEGG_2021_Human,Natural killer cell mediated cytotoxicity,8/131,0.0077529363709987,0.2525242132268165,0,0,2.9756480153036824,14.460707921224811,PRF1;HLA-C;FAS;CD48;PTPN6;SOS1;VAV1;MICB
KEGG_2021_Human,Autophagy,8/137,0.0100269116761926,0.2857669827714893,0,0,2.8363702690378476,13.054344904221695,RUBCN;RRAGA;TBK1;STX17;PIK3R4;PTEN;SUPT20H;TANK
KEGG_2021_Human,Ubiquitin mediated proteolysis,8/140,0.0113338723402137,0.2871247659520821,0,0,2.7714795008912656,12.41611587676471,UBA7;CDC27;UBA3;UBE4A;XIAP;WWP2;UBE3B;PIAS1
GO_Biological_Process_2021,positive regulation of type I interferon production (GO:0032481),6/77,0.0064689931933311,0.3351959894123454,0,0,3.8584292641092457,19.4493186422418,IFIH1;RNF135;TBK1;OAS1;OAS2;OAS3
GO_Biological_Process_2021,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154),5/55,0.0066518162724844,0.3358314420646632,0,0,4.560046728971963,22.858900186977205,RNF34;IFI6;XIAP;RFFL;NAIP
GO_Biological_Process_2021,protein transport (GO:0015031),16/369,0.0069276587662707,0.3410140027696799,0,0,2.088464072934287,10.384330741343144,ABCA1;NAPA;NSF;COPB2;STXBP3;STX17;USO1;MIA2;SCAMP1;ARCN1;ARFIP1;VIPAS39;COPG1;ABCG1;SNX6;RAB8B
GO_Biological_Process_2021,membrane fusion (GO:0061025),4/36,0.0073818571724527,0.3545091895746212,0,0,5.692016317016317,27.94057138471928,NAPA;NSF;USO1;OTOF
GO_Biological_Process_2021,regulation of phosphatidylinositol 3-kinase signaling (GO:0014066),7/106,0.0082593332826207,0.3828094513987161,0,0,3.2312799355052877,15.49854795510548,HAX1;PTEN;GAB1;PTPN6;PIP4K2C;STAMBP;JAK2
GO_Biological_Process_2021,modulation by symbiont of entry into host (GO:0052372),3/20,0.0087362205869746,0.3828094513987161,0,0,8.023255813953488,38.032459893848,EXOC7;TRIM22;TRIM34
GO_Biological_Process_2021,negative regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045736),3/20,0.0087362205869746,0.3828094513987161,0,0,8.023255813953488,38.032459893848,HEXIM2;APC;PTEN
GO_Biological_Process_2021,regulation of apoptotic signaling pathway (GO:2001233),4/38,0.008942974230447,0.3828094513987161,0,0,5.356643356643357,25.266681718749656,CX3CR1;SGMS1;CRADD;FAS
GO_Biological_Process_2021,RIG-I signaling pathway (GO:0039529),2/7,0.0091376557723411,0.3828094513987161,0,0,18.154988399071925,85.24405031390033,RNF135;OAS3
GO_Biological_Process_2021,positive regulation of IRE1-mediated unfolded protein response (GO:1903896),2/7,0.0091376557723411,0.3828094513987161,0,0,18.154988399071925,85.24405031390033,TMEM33;BAK1
KEGG_2021_Human,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,3/26,0.0181107212416604,0.4129244443098576,0,0,5.928412537917088,23.78035180174796,PIGB;MPPE1;PIGF
GO_Biological_Process_2021,negative regulation of cyclin-dependent protein kinase activity (GO:1904030),3/22,0.0114311140878654,0.4222827072893769,0,0,7.17796817625459,32.09568415843646,HEXIM2;APC;PTEN
GO_Biological_Process_2021,regulation of lymphocyte apoptotic process (GO:0070228),2/8,0.0120100719188446,0.4222827072893769,0,0,15.128383604021655,66.89785835640387,CD274;BTK
GO_Biological_Process_2021,myeloid leukocyte mediated immunity (GO:0002444),2/8,0.0120100719188446,0.4222827072893769,0,0,15.128383604021655,66.89785835640387,KMT2E;IRAK4
GO_Biological_Process_2021,negative regulation of lipid kinase activity (GO:0090219),2/8,0.0120100719188446,0.4222827072893769,0,0,15.128383604021655,66.89785835640387,RUBCN;PIP4K2C
GO_Biological_Process_2021,positive regulation of T-helper 2 cell cytokine production (GO:2000553),2/8,0.0120100719188446,0.4222827072893769,0,0,15.128383604021655,66.89785835640387,RSAD2;PRKCZ
GO_Biological_Process_2021,positive regulation of monocyte chemotactic protein-1 production (GO:0071639),2/8,0.0120100719188446,0.4222827072893769,0,0,15.128383604021655,66.89785835640387,OAS1;OAS3
GO_Biological_Process_2021,positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001269),2/8,0.0120100719188446,0.4222827072893769,0,0,15.128383604021655,66.89785835640387,FAS;JAK2
GO_Biological_Process_2021,establishment of Golgi localization (GO:0051683),2/8,0.0120100719188446,0.4222827072893769,0,0,15.128383604021655,66.89785835640387,PDCD10;COPG1
GO_Biological_Process_2021,regulation of nitric oxide metabolic process (GO:0080164),2/8,0.0120100719188446,0.4222827072893769,0,0,15.128383604021655,66.89785835640387,CX3CR1;JAK2
GO_Biological_Process_2021,modification-dependent protein catabolic process (GO:0019941),10/201,0.0124724365953535,0.4234177182112267,0,0,2.3982275692201056,10.514391188774912,RNF146;CNOT4;RNF34;CDC27;UBE4A;UBE3B;FBXO8;RFFL;RNF111;UBQLN2
GO_Biological_Process_2021,regulation of transcription initiation from RNA polymerase II promoter (GO:0060260),5/64,0.012457086941853,0.4234177182112267,0,0,3.862664343418343,16.939581547346624,ATF7IP;MED31;PTEN;MED8;MED7
GO_Biological_Process_2021,cellular protein localization (GO:0034613),14/329,0.0129351074015484,0.4316818046381181,0,0,2.0421108459294617,8.878710284197293,NAPA;NSF;COPB2;STXBP3;STX17;USO1;ARCN1;TM9SF1;RRAGA;UNC50;ARFIP1;VIPAS39;BBS4;SNX6
GO_Biological_Process_2021,negative regulation of type I interferon production (GO:0032480),4/43,0.0137436361819788,0.4510203273719383,0,0,4.668698822544976,20.01554934741444,IFIH1;RNF135;TBK1;UBA7
GO_Biological_Process_2021,regulation of tumor necrosis factor superfamily cytokine production (GO:1903555),2/9,0.0152220638495031,0.4757499003122485,0,0,12.966523036128605,54.26501994339514,CX3CR1;CD274
GO_Biological_Process_2021,regulation of histone H4 acetylation (GO:0090239),2/9,0.0152220638495031,0.4757499003122485,0,0,12.966523036128605,54.26501994339514,TAF7;IWS1
GO_Biological_Process_2021,innate immune response (GO:0045087),13/302,0.014914663640448,0.4757499003122485,0,0,2.0647058823529414,8.682935617497908,CX3CR1;APOBEC3F;IFI6;IRAK4;IFIH1;RNF135;TBK1;IFI27;OAS1;BTK;ALPK1;TRIM22;TRIM34
KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,9/193,0.0250715708151823,0.4763598454884655,0,0,2.2360413248564397,8.242094635431302,TBK1;CREB1;HLA-C;FAS;BAK1;JAK2;CCR3;IRF9;MICB
KEGG_2021_Human,Herpes simplex virus 1 infection,18/498,0.0243287370348678,0.4763598454884655,0,0,1.7247289156626506,6.409260006778055,DAXX;TAP1;HLA-C;IRAK4;IFIH1;TBK1;OAS1;OAS2;OAS3;ZSCAN32;ZNF701;FAS;BAK1;JAK2;ZNF224;ZNF564;IRF9;ZNF222
GO_Biological_Process_2021,receptor signaling pathway via STAT (GO:0097696),3/25,0.0162771914045366,0.4991056098537536,0,0,6.1982029598308666,25.524140604667945,STAMBP;JAK2;PIAS1
GO_Biological_Process_2021,establishment of protein localization to extracellular region (GO:0035592),4/46,0.0172803419044254,0.4991056098537536,0,0,4.334554334554334,17.590426544951335,ABCA1;MIA2;COPG1;RAB8B
GO_Biological_Process_2021,spliceosomal complex assembly (GO:0000245),4/46,0.0172803419044254,0.4991056098537536,0,0,4.334554334554334,17.590426544951335,SCAF11;CELF2;DDX23;RBM5
GO_Biological_Process_2021,regulation of telomere maintenance (GO:0032204),3/26,0.0181107212416604,0.4991056098537536,0,0,5.928412537917088,23.78035180174796,PPP1R10;TINF2;NBN
GO_Biological_Process_2021,global genome nucleotide-excision repair (GO:0070911),3/26,0.0181107212416604,0.4991056098537536,0,0,5.928412537917088,23.78035180174796,XPC;GTF2H1;RNF111
GO_Biological_Process_2021,regulation of tumor necrosis factor production (GO:0032680),7/124,0.0183966183516503,0.4991056098537536,0,0,2.7316319569840695,10.914477005450838,IFIH1;CX3CR1;OAS1;OAS2;OAS3;PTPN6;JAK2
GO_Biological_Process_2021,regulation of cellular metabolic process (GO:0031323),4/47,0.01857380491595,0.4991056098537536,0,0,4.233533907952513,16.87487897943559,MKLN1;RNF34;BTN2A2;ABCG1
GO_Biological_Process_2021,epidermal growth factor receptor signaling pathway (GO:0007173),4/47,0.01857380491595,0.4991056098537536,0,0,4.233533907952513,16.87487897943559,REPS2;ERBIN;GAB1;SOS1
GO_Biological_Process_2021,RNA polymerase II preinitiation complex assembly (GO:0051123),2/10,0.0187576511575306,0.4991056098537536,0,0,11.345127610208817,45.10996940058537,TAF12;TAF7
GO_Biological_Process_2021,negative regulation of cholesterol storage (GO:0010887),2/10,0.0187576511575306,0.4991056098537536,0,0,11.345127610208817,45.10996940058537,ABCA1;ABCG1
GO_Biological_Process_2021,negative regulation of phosphatidylinositol 3-kinase signaling (GO:0014067),2/10,0.0187576511575306,0.4991056098537536,0,0,11.345127610208817,45.10996940058537,PTEN;STAMBP
GO_Biological_Process_2021,regulation of ERAD pathway (GO:1904292),2/11,0.0226013834317972,0.5115186664046995,0,0,10.08404227893787,38.21594034367398,USP25;RNFT1
GO_Biological_Process_2021,phosphatidylinositol biosynthetic process (GO:0006661),7/126,0.0199011035073798,0.5115186664046995,0,0,2.6854460093896715,10.518838568083527,PIGB;PIK3R4;PTEN;PIP4K2C;MPPE1;IP6K1;PIGF
GO_Biological_Process_2021,protein ubiquitination (GO:0016567),19/525,0.0208325032066996,0.5115186664046995,0,0,1.7288146111397529,6.692657758171573,WSB1;RNF34;RNF25;UBE4A;WWP2;KLHL12;UBE3B;FBXL13;RNFT1;RNF135;RNF146;CNOT4;RRAGA;CDC27;SPOP;TRIM69;RNF111;TRIM22;TRIM34
GO_Biological_Process_2021,ubiquitin-dependent ERAD pathway (GO:0030433),5/73,0.0209873109504969,0.5115186664046995,0,0,3.3498831775700935,12.943403452674566,JKAMP;EDEM2;UBE4A;UBQLN2;TMUB2
GO_Biological_Process_2021,GPI anchor metabolic process (GO:0006505),3/28,0.022108142269662,0.5115186664046995,0,0,5.453581395348837,20.788012334652084,PIGB;MPPE1;PIGF
GO_Biological_Process_2021,regulation of T-helper 2 cell cytokine production (GO:2000551),2/11,0.0226013834317972,0.5115186664046995,0,0,10.08404227893787,38.21594034367398,RSAD2;PRKCZ
GO_Biological_Process_2021,negative regulation of activated T cell proliferation (GO:0046007),2/11,0.0226013834317972,0.5115186664046995,0,0,10.08404227893787,38.21594034367398,CD274;BTN2A2
GO_Biological_Process_2021,regulation of histone exchange (GO:1900049),2/11,0.0226013834317972,0.5115186664046995,0,0,10.08404227893787,38.21594034367398,DAXX;TINF2
GO_Biological_Process_2021,regulation of mitochondrial fusion (GO:0010635),2/11,0.0226013834317972,0.5115186664046995,0,0,10.08404227893787,38.21594034367398,ZDHHC6;OMA1
GO_Biological_Process_2021,regulation of monocyte chemotactic protein-1 production (GO:0071637),2/11,0.0226013834317972,0.5115186664046995,0,0,10.08404227893787,38.21594034367398,OAS1;OAS3
GO_Biological_Process_2021,positive regulation of neuroblast proliferation (GO:0002052),2/11,0.0226013834317972,0.5115186664046995,0,0,10.08404227893787,38.21594034367398,CX3CR1;DISC1
GO_Biological_Process_2021,positive regulation of histone exchange (GO:1900051),2/11,0.0226013834317972,0.5115186664046995,0,0,10.08404227893787,38.21594034367398,DAXX;TINF2
GO_Biological_Process_2021,cellular response to mechanical stimulus (GO:0071260),4/49,0.0213368233912964,0.5115186664046995,0,0,4.044962444962445,15.56226855908924,CASP5;CRADD;FAS;BAK1
GO_Biological_Process_2021,GPI anchor biosynthetic process (GO:0006506),3/32,0.031425379700461,0.5156381052517311,0,0,4.700400962309543,16.26404276209108,PIGB;MPPE1;PIGF
GO_Biological_Process_2021,protein K63-linked deubiquitination (GO:0070536),3/32,0.031425379700461,0.5156381052517311,0,0,4.700400962309543,16.26404276209108,USP25;UIMC1;STAMBP
GO_Biological_Process_2021,non-motile cilium assembly (GO:1905515),3/30,0.0265468582189817,0.5156381052517311,0,0,5.0490956072351425,18.322379657486024,BBS10;DISC1;BBS4
GO_Biological_Process_2021,brain morphogenesis (GO:0048854),2/12,0.0267383248839785,0.5156381052517311,0,0,9.075174013921114,32.867170704974995,PTEN;BBS4
GO_Biological_Process_2021,Golgi organization (GO:0007030),7/130,0.0231637051816695,0.5156381052517311,0,0,2.5975800603076453,9.780327027471053,GOLGA5;STX17;PDCD10;CSNK1A1;GORASP1;LMAN2;TRIP11
GO_Biological_Process_2021,regulation of response to biotic stimulus (GO:0002831),3/29,0.0242723685393187,0.5156381052517311,0,0,5.243559928443649,19.497740662585542,RNF135;XIAP;ZMPSTE24
GO_Biological_Process_2021,cholesterol metabolic process (GO:0008203),5/77,0.0257604258362912,0.5156381052517311,0,0,3.163129543094497,11.573624811249609,ABCA1;PLPP6;ARV1;GGPS1;ABCG1
GO_Biological_Process_2021,positive regulation of small GTPase mediated signal transduction (GO:0051057),3/30,0.0265468582189817,0.5156381052517311,0,0,5.0490956072351425,18.322379657486024,ERBIN;JAK2;VAV1
GO_Biological_Process_2021,positive regulation of tumor necrosis factor production (GO:0032760),5/77,0.0257604258362912,0.5156381052517311,0,0,3.163129543094497,11.573624811249609,IFIH1;OAS1;OAS2;OAS3;JAK2
GO_Biological_Process_2021,extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625),3/30,0.0265468582189817,0.5156381052517311,0,0,5.0490956072351425,18.322379657486024,DAXX;CRADD;DEDD
GO_Biological_Process_2021,ERBB2 signaling pathway (GO:0038128),3/32,0.031425379700461,0.5156381052517311,0,0,4.700400962309543,16.26404276209108,ERBIN;GAB1;SOS1
GO_Biological_Process_2021,positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557),5/81,0.0311771888618885,0.5156381052517311,0,0,2.99603418593212,10.390452018219849,IFIH1;OAS1;OAS2;OAS3;JAK2
GO_Biological_Process_2021,positive regulation of ERAD pathway (GO:1904294),2/13,0.0311540394085443,0.5156381052517311,0,0,8.249736342543768,28.616779192502037,RNFT1;UBQLN2
GO_Biological_Process_2021,negative regulation of macrophage derived foam cell differentiation (GO:0010745),2/13,0.0311540394085443,0.5156381052517311,0,0,8.249736342543768,28.616779192502037,ABCA1;ABCG1
GO_Biological_Process_2021,regulation of MHC class II biosynthetic process (GO:0045346),2/12,0.0267383248839785,0.5156381052517311,0,0,9.075174013921114,32.867170704974995,TAF7;JAK2
GO_Biological_Process_2021,intrinsic apoptotic signaling pathway in response to oxidative stress (GO:0008631),2/12,0.0267383248839785,0.5156381052517311,0,0,9.075174013921114,32.867170704974995,PDCD10;ZNF622
GO_Biological_Process_2021,phospholipid efflux (GO:0033700),2/12,0.0267383248839785,0.5156381052517311,0,0,9.075174013921114,32.867170704974995,ABCA1;ABCG1
GO_Biological_Process_2021,phospholipid homeostasis (GO:0055091),2/12,0.0267383248839785,0.5156381052517311,0,0,9.075174013921114,32.867170704974995,ABCA1;ABCG1
GO_Biological_Process_2021,positive regulation of ubiquitin protein ligase activity (GO:1904668),2/12,0.0267383248839785,0.5156381052517311,0,0,9.075174013921114,32.867170704974995,GORASP1;PTEN
GO_Biological_Process_2021,receptor signaling pathway via JAK-STAT (GO:0007259),3/31,0.0289313387528634,0.5156381052517311,0,0,4.868521594684386,17.24834380371962,STAMBP;JAK2;PIAS1
GO_Biological_Process_2021,regulation of megakaryocyte differentiation (GO:0045652),4/54,0.0292975023526529,0.5156381052517311,0,0,3.6395337995338,12.848475152727506,KMT2E;CNOT4;RBBP5;ASH2L
GO_Biological_Process_2021,negative regulation of extrinsic apoptotic signaling pathway (GO:2001237),5/80,0.0297614319314987,0.5156381052517311,0,0,3.0361370716510905,10.670631117010585,RNF34;EYA3;IFI6;FAS;RFFL
GO_Biological_Process_2021,DNA replication (GO:0006260),6/108,0.0300556106700108,0.5156381052517311,0,0,2.6814988290398127,9.397864832087944,ING4;ORC4;FAM111A;RMI1;ORC3;NBN
GO_Biological_Process_2021,negative regulation of cytokine-mediated signaling pathway (GO:0001960),4/55,0.031073637247971,0.5156381052517311,0,0,3.567987567987568,12.385895973982166,OAS1;OAS3;STAP1;RFFL
GO_Biological_Process_2021,regulation of autophagosome maturation (GO:1901096),2/13,0.0311540394085443,0.5156381052517311,0,0,8.249736342543768,28.616779192502037,RUBCN;ADRB2
