Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
MSigDB_Hallmark_2020,Interferon Alpha Response,51/97,8.244692942178663e-50,3.5452179651368255e-48,0,0,35.364642472152354,3996.900750079942,IFITM3;RTP4;IFITM1;SAMD9L;UBE2L6;ADAR;IFI35;TMEM140;IFIT3;IFIT2;OASL;NUB1;TRIM5;LAMP3;DHX58;CASP1;TRIM25;TRIM21;B2M;HERC6;BATF2;SP110;TRAFD1;PARP9;PLSCR1;ELF1;IRF2;IRF7;TRIM14;TXNIP;SAMD9;USP18;GBP2;GBP4;PNPT1;STAT2;MX1;EIF2AK2;ISG15;TDRD7;NMI;PARP14;PARP12;PSMB8;PSMB9;BST2;ISG20;CXCL10;MOV10;SELL;LPAR6
MSigDB_Hallmark_2020,Interferon Gamma Response,61/200,4.570076342966951e-42,9.825664137378942e-41,0,0,14.16486306752917,1348.3397737286516,IFITM3;RTP4;SAMD9L;EIF4E3;TNFAIP6;UBE2L6;ADAR;IFI35;IFIT1;IFIT3;IFIT2;OASL;CASP3;DHX58;CASP4;TNFSF10;CASP1;TRIM25;TRIM21;B2M;HERC6;ZBP1;BATF2;SP110;DDX58;TRAFD1;PLSCR1;IRF2;IRF7;TRIM14;TXNIP;RBCK1;FGL2;FPR1;SAMHD1;USP18;RNF213;APOL6;ST8SIA4;GBP4;PNPT1;STAT1;STAT2;MX2;STAT3;MX1;EIF2AK2;ISG15;TDRD7;NMI;PARP14;TOR1B;PARP12;PSMB8;PML;PSMB9;BST2;ISG20;CXCL10;ZNFX1;MYD88
GO_Biological_Process_2021,defense response to symbiont (GO:0140546),37/124,1.6123663976291666e-25,2.646561689613125e-22,0,0,13.23062782017715,755.2958503040694,IFITM3;RTP4;IFITM1;RNASEL;IFIT5;IFIT1;SAMHD1;IFIT3;IFIT2;OASL;IFI16;TRIM5;FADD;ZBP1;APOBEC3G;MLKL;RIPK3;DDX58;STAT1;MX2;STAT2;MX1;EIF2AK2;ISG15;BST2;ISG20;NT5C3A;MOV10;PLSCR1;IRF2;IRF7;TLR8;TLR7;APOBEC3A;MYD88;TLR2;TRIM56
GO_Biological_Process_2021,defense response to virus (GO:0051607),38/133,2.0781795756679427e-25,2.646561689613125e-22,0,0,12.458899676375404,708.0783274876245,IFITM3;RTP4;IFITM1;RNASEL;IFIT5;IFIT1;SAMHD1;IFIT3;IFIT2;OASL;IFI16;TRIM5;FADD;ZBP1;APOBEC3G;MLKL;RIPK3;DDX58;STAT1;MX2;STAT2;MX1;EIF2AK2;ISG15;BST2;ISG20;NT5C3A;CXCL10;MOV10;PLSCR1;IRF2;IRF7;TLR8;TLR7;APOBEC3A;MYD88;TLR2;TRIM56
GO_Biological_Process_2021,type I interferon signaling pathway (GO:0060337),25/65,9.54961837896346e-21,6.0807195028049845e-18,0,0,19.120443740095087,881.4101191574517,IFITM3;IFITM1;RNASEL;SP100;IFIT5;ADAR;IFI35;IFIT1;SAMHD1;IFIT3;IFIT2;OASL;GBP2;STAT1;MX2;STAT2;MX1;ISG15;PSMB8;HLA-E;BST2;ISG20;IRF2;IRF7;MYD88
GO_Biological_Process_2021,cellular response to type I interferon (GO:0071357),25/65,9.54961837896346e-21,6.0807195028049845e-18,0,0,19.120443740095087,881.4101191574517,IFITM3;IFITM1;RNASEL;SP100;IFIT5;ADAR;IFI35;IFIT1;SAMHD1;IFIT3;IFIT2;OASL;GBP2;STAT1;MX2;STAT2;MX1;ISG15;PSMB8;HLA-E;BST2;ISG20;IRF2;IRF7;MYD88
GO_Biological_Process_2021,negative regulation of viral process (GO:0048525),25/70,8.10877933685807e-20,4.130612194195501e-17,0,0,16.991547807712625,746.9272789331901,IFITM3;IFITM1;RNASEL;IFIT5;ZC3HAV1;IFIT1;OASL;TRIM6;IFI16;TRIM5;TRIM27;TRIM21;APOBEC3G;STAT1;MX1;EIF2AK2;ISG15;PML;BST2;ISG20;PARP10;PLSCR1;TRIM13;TRIM14;APOBEC3A
GO_Biological_Process_2021,innate immune response (GO:0045087),44/302,8.270356609912546e-17,3.5107663809078766e-14,0,0,5.31858945128439,196.95411641516776,IFITM3;IFITM1;SP100;CYBC1;NCF1;NCF2;SLA;ADAR;IFIT1;MEFV;NUB1;TRIM6;TRIM5;CLEC7A;DHX58;TRIM25;PTK2B;TRIM27;APOL1;B2M;TRIM21;APOBEC3G;DDX58;MX1;ISG15;PML;HLA-E;BST2;HCK;CXCL10;CLEC4D;CAPZA1;TRIM13;IRF7;TRIM14;TLR8;TRIM38;CLEC4E;TLR4;APOBEC3A;MYD88;TLR2;MSRB1;TRIM56
GO_Biological_Process_2021,negative regulation of viral genome replication (GO:0045071),18/54,4.9343878403657535e-14,1.7954122613445102e-11,0,0,15.13166144200627,463.6335418880907,IFITM3;IFITM1;RNASEL;APOBEC3G;MX1;IFIT5;EIF2AK2;ISG15;ZC3HAV1;IFIT1;OASL;BST2;ISG20;PARP10;TRIM6;PLSCR1;IFI16;APOBEC3A
GO_Biological_Process_2021,cytokine-mediated signaling pathway (GO:0019221),59/621,2.213677612106167e-13,7.047796097543009e-11,0,0,3.30280703636808,96.24033239042969,IFITM3;IFITM1;IFIT5;SLA;ADAR;IFI35;IFIT1;IFIT3;TNFSF13B;IFIT2;LMNB1;OASL;TRIM5;CASP3;CASP1;TNFRSF8;TRIM25;B2M;TRIM21;IL6R;CCR2;IL16;TNFRSF1A;HLA-E;HCK;AIM2;IRF2;IRF7;RNASEL;SP100;FPR1;SAMHD1;INPP5D;CXCR2;PTK2B;CD300LF;GBP2;GBP1;CCR1;HSPA8;TNFSF14;IL10RB;STAT1;STAT2;MX2;STAT3;MX1;ISG15;PSMB8;PML;PSMB9;BST2;ISG20;CXCL10;CAPZA1;TRIM38;LTBR;MYD88;IL18R1
GO_Biological_Process_2021,regulation of viral genome replication (GO:0045069),19/67,2.7115270694325274e-13,7.673621606494053e-11,0,0,11.990580847723704,346.96057738383104,IFITM3;IFITM1;RNASEL;APOBEC3G;MX1;IFIT5;EIF2AK2;ADAR;ISG15;ZC3HAV1;IFIT1;OASL;BST2;ISG20;PARP10;TRIM6;PLSCR1;IFI16;APOBEC3A
GO_Biological_Process_2021,response to cytokine (GO:0034097),25/150,2.0864718733143993e-11,5.314243861331774e-09,0,0,6.091600633914422,149.81049975538056,IFITM3;IFITM1;SP100;ADAR;MEFV;NUB1;LAMP3;CASP3;CASP1;LGALS9;IL6R;TRIM21;STAT1;MX2;MX1;STAT3;EIF2AK2;ISG15;PML;BST2;PLSCR1;NLRP12;MYD88;IL18R1;TRIM56
GO_Biological_Process_2021,regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),29/224,2.9647441203805315e-10,6.864730249644739e-08,0,0,4.541945773524721,99.64602175619513,USP10;IFIT5;AKAP13;TRIM6;CASP10;TRIM5;CLEC7A;MIER1;TNFSF10;CASP1;TRIM25;LGALS9;TRIM27;FADD;TRIM21;STAT1;CARD8;SHISA5;CFLAR;TNFRSF1A;BST2;NLRP12;TRIM13;TRIM14;RBCK1;CARD16;LTBR;TRIM38;MYD88
GO_Biological_Process_2021,cellular response to interferon-gamma (GO:0071346),21/121,3.896835436703955e-10,7.63479989021921e-08,0,0,6.364157480314961,137.88383846742408,SP100;STAT1;PML;HLA-E;OASL;HCK;TRIM5;IRF2;CASP1;IRF7;TRIM25;LGALS9;TRIM38;GBP2;B2M;TRIM21;TLR4;GBP1;GBP4;TLR2;GBP3
GO_Biological_Process_2021,positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),25/171,3.8019628485774265e-10,7.63479989021921e-08,0,0,5.2097127846644815,113.000407517013,IFIT5;AKAP13;TRIM6;CLEC7A;CASP10;TRIM5;MIER1;TNFSF10;CASP1;TRIM25;LGALS9;TRIM27;FADD;TRIM21;SHISA5;CFLAR;TNFRSF1A;BST2;TRIM13;TRIM14;CARD16;RBCK1;LTBR;TRIM38;MYD88
GO_Biological_Process_2021,positive regulation of interleukin-8 production (GO:0032757),15/61,8.126378790262664e-10,1.4784204841999292e-07,0,0,9.817201383707522,205.4812456977539,DDX58;STAT3;LILRA2;TLR1;CLEC7A;TLR8;TLR7;LGALS9;CD14;FADD;TLR5;TLR4;MYD88;TLR2;HSPA1A
GO_Biological_Process_2021,positive regulation of interleukin-1 production (GO:0032732),15/62,1.0398867979091714e-09,1.7657277828497734e-07,0,0,9.60782686626614,198.72977029467825,CARD8;STAT3;IL16;NLRC4;LILRA2;NLRP12;AIM2;IFI16;CLEC7A;CASP1;TLR8;MNDA;LGALS9;TLR4;MYD88
GO_Biological_Process_2021,regulation of interleukin-1 beta production (GO:0032651),17/83,1.2992983423869574e-09,2.0683205487872378e-07,0,0,7.770806658130602,159.00190549202267,CARD8;STAT3;NLRC4;LILRA2;MEFV;NLRP12;AIM2;IFI16;CLEC7A;CASP1;CARD17;TLR8;MNDA;LGALS9;CARD16;TLR4;MYD88
GO_Biological_Process_2021,positive regulation of NF-kappaB transcription factor activity (GO:0051092),23/155,1.425770132964399e-09,2.136139134506073e-07,0,0,5.288381444779549,107.71668157643144,RIPK3;STAT3;EIF2AK2;NLRC4;CFLAR;TRIM6;AIM2;CLEC7A;TRIM5;TRIM13;TRIM25;TRIM14;LGALS9;TRIM27;CARD16;RBCK1;TRIM38;TRIM21;TLR4;MYD88;IL18R1;TLR2;HSPA1A
GO_Biological_Process_2021,regulation of innate immune response (GO:0045088),15/64,1.6775029516247839e-09,2.3736666765490694e-07,0,0,9.214715527396606,186.19216863584043,RNASEL;TRAFD1;IFI35;FPR2;NMI;PARP9;SAMHD1;USP18;HLA-E;PLSCR1;IFI16;DHX58;TLR8;FCGR2B;TRIM21
KEGG_2021_Human,NOD-like receptor signaling pathway,25/181,1.287496527974516e-09,2.986991944900878e-07,0,0,4.873217115689382,99.75751347677944,RNASEL;NLRC4;MEFV;IFI16;CASP4;CASP1;FADD;GBP2;GBP1;GBP4;GBP3;RIPK3;STAT1;CARD8;STAT2;CARD6;NLRP12;AIM2;CARD17;IRF7;TXNIP;CARD16;RBCK1;TLR4;MYD88
GO_Biological_Process_2021,positive regulation of interleukin-1 beta production (GO:0032731),14/56,2.3612903313854926e-09,3.1653718284415e-07,0,0,10.021806853582554,199.07374876335817,CARD8;STAT3;NLRC4;LILRA2;NLRP12;AIM2;IFI16;CLEC7A;CASP1;TLR8;MNDA;LGALS9;TLR4;MYD88
GO_Biological_Process_2021,interferon-gamma-mediated signaling pathway (GO:0060333),15/68,4.131311534622389e-09,5.261225239341612e-07,0,0,8.517499190533659,164.42751891352353,SP100;STAT1;PML;OASL;HLA-E;HCK;TRIM5;IRF2;IRF7;TRIM25;TRIM38;GBP2;B2M;TRIM21;GBP1
KEGG_2021_Human,Measles,21/139,5.3060552191205445e-09,6.15502405417983e-07,0,0,5.3883090884825835,102.67108923636656,HSPA8;APAF1;DDX58;STAT1;MX2;STAT2;HSPA6;MX1;STAT3;EIF2AK2;ADAR;CCND3;CASP3;IRF7;TLR7;FADD;FCGR2B;TLR4;MYD88;TLR2;HSPA1A
GO_Biological_Process_2021,response to interferon-gamma (GO:0034341),16/80,5.732164259036412e-09,6.952296365602734e-07,0,0,7.53125,142.92183167767678,IFITM3;IFITM1;SP100;STAT1;MEFV;BST2;NUB1;CASP1;LGALS9;GBP2;TRIM21;TLR4;GBP1;GBP4;TLR2;GBP3
KEGG_2021_Human,Influenza A,23/172,1.1059998164099943e-08,8.553065246903957e-07,0,0,4.68086347106036,85.7530958422953,RNASEL;APAF1;DDX58;STAT1;MX2;STAT2;MX1;EIF2AK2;ADAR;PML;TNFRSF1A;CXCL10;CCND3;XPO1;CASP3;TNFSF10;CASP1;IRF7;TRIM25;TLR7;FADD;TLR4;MYD88
GO_Biological_Process_2021,response to interferon-beta (GO:0035456),10/28,1.0353127203463198e-08,1.1986097721463983e-06,0,0,16.620227038183696,305.57911567554413,IFITM3;BST2;IFITM1;TRIM6;PLSCR1;PNPT1;AIM2;IFI16;STAT1;MNDA
GO_Biological_Process_2021,positive regulation of tumor necrosis factor production (GO:0032760),15/77,2.4995200371742505e-08,2.7679467542099195e-06,0,0,7.277691107644306,127.39294087825375,DDX58;STAT3;LY96;PSEN1;LILRA2;HLA-E;TLR1;CLEC7A;TNFRSF8;LGALS9;CD14;FADD;TLR4;CCR2;TLR2
GO_Biological_Process_2021,regulation of interleukin-8 production (GO:0032677),15/81,5.1103101021480074e-08,5.206383932068389e-06,0,0,6.835200680754503,114.75905949891086,DDX58;STAT3;LILRA2;TLR1;CLEC7A;TLR8;TLR7;LGALS9;CD14;FADD;TLR5;TLR4;MYD88;TLR2;HSPA1A
GO_Biological_Process_2021,positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557),15/81,5.1103101021480074e-08,5.206383932068389e-06,0,0,6.835200680754503,114.75905949891086,DDX58;STAT3;LY96;PSEN1;LILRA2;HLA-E;TLR1;CLEC7A;TNFRSF8;LGALS9;CD14;FADD;TLR4;CCR2;TLR2
KEGG_2021_Human,Tuberculosis,22/180,1.1806117404018409e-07,6.847548094330676e-06,0,0,4.213672483328675,67.21676858990546,APAF1;IL10RB;STAT1;NFYC;CALML4;TNFRSF1A;TLR1;FCGR3A;FCGR3B;FCGR2A;CLEC7A;CASP10;CASP3;LAMP2;CD14;FADD;CLEC4E;FCGR2B;CALM2;TLR4;MYD88;TLR2
GO_Biological_Process_2021,regulation of viral life cycle (GO:1903900),9/26,7.882468287345527e-08,7.721787203026561e-06,0,0,15.814437676152377,258.6615697478593,TRIM6;TSG101;TRIM5;LAMP3;TRIM25;TRIM14;TRIM27;TRIM38;TRIM21
GO_Biological_Process_2021,neutrophil activation involved in immune response (GO:0002283),40/485,9.61535622762644e-08,9.070486041394274e-06,0,0,2.7577703195680723,44.558175654669874,SIGLEC9;TNFAIP6;FGL2;FPR1;FPR2;PSEN1;LILRA2;FCGR3B;CXCR1;LAMP2;RAB24;CXCR2;CD14;OSTF1;B2M;CD53;HSPA8;PTPRN2;APAF1;DYNLT1;CD300A;IDH1;HSPA6;ARPC5;CPPED1;RAB10;BST2;CEACAM3;BST1;CLEC4C;CLEC4D;FCGR2A;BIN2;SELL;MNDA;DEGS1;LAMTOR3;KPNB1;HSPA1A;TLR2
GO_Biological_Process_2021,positive regulation of intracellular signal transduction (GO:1902533),43/546,1.1643181772730128e-07,1.0591137133979867e-05,0,0,2.627507386350737,41.95067780608404,NCF1;RNF13;IFIT5;TGFA;IFI35;STYXL1;OASL;AKAP13;TRIM6;CASP10;TRIM5;CLEC7A;DHX58;MIER1;TNFSF10;CASP1;TRIM25;LGALS9;TRIM27;CD14;FADD;TRIM21;SEMA4D;TNFSF14;SHISA5;EIF2AK2;CFLAR;NMI;TNFRSF1A;BST2;NLRP12;TRIM13;TRIM14;TLR7;RBCK1;TRIM38;CARD16;LTBR;PIK3AP1;LAMTOR3;TLR4;MYD88;TLR2
MSigDB_Hallmark_2020,Inflammatory Response,22/200,7.45798176377174e-07,1.068977386140616e-05,0,0,3.736327225038103,52.71513395873548,RTP4;IFITM1;SLC31A2;TNFAIP6;SEMA4D;FPR1;EIF2AK2;NMI;PSEN1;MEFV;BST2;TLR1;CXCL10;SELL;LAMP3;TNFSF10;IRF7;CD14;ITGA5;MXD1;IL18R1;TLR2
KEGG_2021_Human,Legionellosis,12/57,2.566831945866118e-07,1.1910100228818788e-05,0,0,7.991304347826087,121.2714255448752,HSPA8;APAF1;CASP3;HSPA6;CASP1;NLRC4;CD14;TLR5;TLR4;MYD88;TLR2;HSPA1A
GO_Biological_Process_2021,positive regulation of interleukin-6 production (GO:0032755),14/76,1.5260683328913445e-07,1.3403089806462946e-05,0,0,6.781931464174455,106.44513347787768,DDX58;STAT3;IL16;LILRA2;TLR1;CLEC7A;TLR8;TLR7;MBP;LGALS9;IL6R;TLR4;MYD88;TLR2
GO_Biological_Process_2021,positive regulation of DNA-binding transcription factor activity (GO:0051091),26/246,1.659056440382182e-07,1.4085389178844726e-05,0,0,3.5874747474747473,56.00710550927857,NLRC4;STK3;TRIM6;TRIM5;CLEC7A;TRIM25;LGALS9;TRIM27;TRIM21;RIPK3;DDX58;STAT3;EIF2AK2;CFLAR;COPS5;AIM2;TRIM13;TRIM14;RBCK1;CARD16;TRIM38;TLR4;IL18R1;MYD88;TLR2;HSPA1A
GO_Biological_Process_2021,positive regulation of type I interferon production (GO:0032481),14/77,1.8096526924630874e-07,1.4868340024849943e-05,0,0,6.6739356178608515,103.61258822639864,ZBP1;DDX58;STAT1;ISG15;IFI16;DHX58;IRF7;TLR8;TLR7;CD14;TLR4;MYD88;TLR2;TRIM56
GO_Biological_Process_2021,neutrophil degranulation (GO:0043312),39/481,2.16751958483028e-07,1.725210119550851e-05,0,0,2.7031175517208506,41.47802021162338,SIGLEC9;TNFAIP6;FGL2;FPR1;FPR2;PSEN1;FCGR3B;CXCR1;LAMP2;RAB24;CXCR2;CD14;OSTF1;B2M;CD53;HSPA8;PTPRN2;APAF1;DYNLT1;CD300A;IDH1;HSPA6;ARPC5;CPPED1;RAB10;BST2;CEACAM3;BST1;CLEC4C;CLEC4D;FCGR2A;BIN2;SELL;MNDA;DEGS1;LAMTOR3;KPNB1;HSPA1A;TLR2
GO_Biological_Process_2021,positive regulation of interferon-gamma production (GO:0032729),12/57,2.566831945866118e-07,1.9811275654912132e-05,0,0,7.991304347826087,121.2714255448752,CLEC7A;TLR8;TLR7;ISG15;LGALS9;TRIM27;BTN3A2;CD14;FADD;TLR4;IL18R1;CCR2
GO_Biological_Process_2021,neutrophil mediated immunity (GO:0002446),39/488,3.140291207849856e-07,2.3524475607039944e-05,0,0,2.659989965094411,39.830104842730115,SIGLEC9;TNFAIP6;FGL2;FPR1;FPR2;PSEN1;FCGR3B;CXCR1;LAMP2;RAB24;CXCR2;CD14;OSTF1;B2M;CD53;HSPA8;PTPRN2;APAF1;DYNLT1;CD300A;IDH1;HSPA6;ARPC5;CPPED1;RAB10;BST2;CEACAM3;BST1;CLEC4C;CLEC4D;FCGR2A;BIN2;SELL;MNDA;DEGS1;LAMTOR3;KPNB1;HSPA1A;TLR2
GO_Biological_Process_2021,regulation of viral entry into host cell (GO:0046596),10/39,3.61927752705692e-07,2.633799960403993e-05,0,0,10.310131312052953,152.9180244080867,IFITM3;IFITM1;TRIM6;TRIM5;TRIM25;TRIM14;LGALS9;TRIM27;TRIM38;TRIM21
GO_Biological_Process_2021,cellular response to mechanical stimulus (GO:0071260),11/49,4.071276552141265e-07,2.880428160639945e-05,0,0,8.664463484292126,127.4901205145764,TNFSF14;CASP1;TNFRSF8;TLR8;TLR7;FADD;LTBR;TLR5;TLR4;MYD88;TNFRSF1A
GO_Biological_Process_2021,cellular response to cytokine stimulus (GO:0071345),38/482,6.242066334083155e-07,4.296903500786432e-05,0,0,2.6174232484912094,37.394561582681675,RIPOR2;SELPLG;USP10;FPR1;SLA;IFIT1;TRIM6;IFI16;INPP5D;CASP3;CASP1;ST3GAL6;LGALS9;GBP2;IL6R;GBP1;GBP4;CCR2;GBP3;CCR1;HSPA8;PNPT1;IL10RB;STAT1;STAT2;STAT3;RC3H1;IL16;TNFRSF1A;CXCL10;HCK;NLRP12;AIM2;RUFY4;MNDA;TLR4;IL18R1;TLR2
GO_Biological_Process_2021,positive regulation of cytokine production (GO:0001819),30/335,7.15129171905108e-07,4.793247370637658e-05,0,0,2.9915152150002617,42.33234143362319,LILRA2;TRIM6;IFI16;CLEC7A;DHX58;MBP;LGALS9;TRIM27;CD14;FADD;IL6R;CCR2;ZBP1;DDX58;STAT3;EIF2AK2;IL16;ISG15;BTN3A2;HLA-E;TLR1;IRF7;TLR8;TLR7;TLR5;TLR4;IL18R1;MYD88;TLR2;HSPA1A
MSigDB_Hallmark_2020,IL-6/JAK/STAT3 Signaling,13/87,4.965253029187354e-06,5.3376470063764055e-05,0,0,5.2648060190828465,64.29931966731398,CCR1;STAT1;IL10RB;STAT2;STAT3;TNFRSF1A;CXCL10;CD14;LTBR;STAM2;MYD88;IL18R1;TLR2
GO_Biological_Process_2021,response to interferon-alpha (GO:0035455),7/18,9.182908952259152e-07,5.997145923436938e-05,0,0,18.95657655133772,263.51066215240354,IFITM3;BST2;IFITM1;MX2;LAMP3;EIF2AK2;ADAR
GO_Biological_Process_2021,protein mono-ADP-ribosylation (GO:0140289),6/12,9.499572517864316e-07,6.048852800750103e-05,0,0,29.75076923076923,412.5494201384523,PARP10;PARP11;PARP4;PARP14;PARP9;PARP12
GO_Biological_Process_2021,regulation of type I interferon production (GO:0032479),14/89,1.1444156841015145e-06,7.109333530259896e-05,0,0,5.602616822429907,76.64725142012752,ZBP1;DDX58;TREX1;UBE2L6;ISG15;HERC5;IFI16;DHX58;IRF7;TRIM25;CD14;TRIM21;MYD88;TRIM56
GO_Biological_Process_2021,toll-like receptor signaling pathway (GO:0002224),14/91,1.5078298766198572e-06,9.143911180358992e-05,0,0,5.456527895780233,73.14387853482205,UBE2D1;LY96;NMI;TLR1;TLR8;TLR7;LGALS9;CD14;FADD;TLR5;PIK3AP1;TLR4;MYD88;TLR2
GO_Biological_Process_2021,positive regulation of interferon-beta production (GO:0032728),9/36,1.7703819625406031e-06,0.00010020361907979816,0,0,9.95208655332303,131.80857157427798,DDX58;DHX58;IRF7;TLR8;ISG15;TLR7;TLR4;TLR2;TRIM56
GO_Biological_Process_2021,positive regulation of cytokine-mediated signaling pathway (GO:0001961),9/36,1.7703819625406031e-06,0.00010020361907979816,0,0,9.95208655332303,131.80857157427798,ZBP1;TRIM6;CASP4;CASP1;FADD;CD300LF;PARP14;PARP9;HSPA1A
GO_Biological_Process_2021,positive regulation of innate immune response (GO:0045089),9/36,1.7703819625406031e-06,0.00010020361907979816,0,0,9.95208655332303,131.80857157427798,ZBP1;TRIM6;PLSCR1;TLR8;FPR2;IFI35;FADD;NMI;HLA-E
KEGG_2021_Human,Phagosome,18/152,2.615348700729836e-06,0.00010112681642822032,0,0,4.044588967388761,51.98960412276319,ATP6V0E1;NCF1;NCF2;STX7;TAP2;HLA-E;FCGR3A;FCGR3B;FCGR2A;CLEC7A;LAMP2;ATP6V1B2;CD14;ITGA5;FCGR2B;TLR4;ATP6V1C1;TLR2
GO_Biological_Process_2021,regulation of immune response (GO:0050776),20/179,1.8492923511902552e-06,0.00010239451344525177,0,0,3.7943514892607095,50.08812418059157,IFITM1;SIGLEC9;RIPK3;CD300A;PILRA;SAMHD1;HLA-E;HERC5;FCGR3A;PLSCR1;FCGR3B;CLEC2B;FCGR2A;SELL;DHX58;TREML2;IRF7;CD300LF;FCGR2B;B2M
GO_Biological_Process_2021,modulation by symbiont of entry into host (GO:0052372),7/20,2.112233384978535e-06,0.00011446507301149635,0,0,16.038520801232664,209.58761586991903,TRIM6;TRIM5;TRIM14;TRIM25;TRIM27;TRIM38;TRIM21
GO_Biological_Process_2021,negative regulation of innate immune response (GO:0045824),9/38,2.8908227369542184e-06,0.00015044256330319617,0,0,9.264776421680969,118.16267509380197,IFI16;STAT2;DHX58;TRAFD1;ISG15;NMI;SAMHD1;USP18;TRIM21
GO_Biological_Process_2021,regulation of defense response (GO:0031347),13/83,2.8942621130179085e-06,0.00015044256330319617,0,0,5.566807376138636,70.99227178917818,ZBP1;SAMHD1;USP18;HERC5;HCK;BST1;CASP4;DHX58;CASP1;FCGR2B;PIK3AP1;MYD88;CCR2
GO_Biological_Process_2021,regulation of tumor necrosis factor production (GO:0032680),16/124,3.0335409453424504e-06,0.00015304108944268769,0,0,4.4527777777777775,56.57601479740939,DDX58;STAT3;LY96;PSEN1;LILRA2;HLA-E;TLR1;CLEC7A;TNFRSF8;LGALS9;TRIM27;CD14;FADD;TLR4;CCR2;TLR2
GO_Biological_Process_2021,regulation of interleukin-6 production (GO:0032675),15/110,3.064426997085619e-06,0.00015304108944268769,0,0,4.741522292470647,60.19670728583294,DDX58;STAT3;IL16;LILRA2;TLR1;NLRP12;CLEC7A;TLR8;MBP;TLR7;LGALS9;IL6R;TLR4;MYD88;TLR2
GO_Biological_Process_2021,regulation of type I interferon-mediated signaling pathway (GO:0060338),8/30,3.962915871551317e-06,0.0001941066677854078,0,0,10.84287317620651,134.86940841122993,ZBP1;RNASEL;TRIM6;STAT2;ISG15;FADD;SAMHD1;USP18
GO_Biological_Process_2021,response to type I interferon (GO:0034340),5/9,4.222407507433002e-06,0.00020291456455531805,0,0,37.13517665130568,459.551713714364,SP100;MX1;ISG15;IFIT1;TRIM56
GO_Biological_Process_2021,regulation of interferon-gamma production (GO:0032649),13/86,4.35203494648424e-06,0.00020527098164250664,0,0,5.337203604678413,65.88706875020186,RIPK3;ISG15;BTN3A2;CLEC7A;TLR8;TLR7;LGALS9;TRIM27;CD14;FADD;TLR4;IL18R1;CCR2
GO_Biological_Process_2021,regulation of inflammatory response (GO:0050727),21/206,4.504313718749896e-06,0.0002085906734846543,0,0,3.424890402213237,42.162027729631255,ZBP1;TNFAIP6;IL16;IFI35;FPR2;NMI;MEFV;USP18;TNFRSF1A;BST1;HCK;NLRP12;CASP4;CASP1;TLR7;TNFAIP8L2;PIK3AP1;TLR4;MYD88;CCR2;TLR2
GO_Biological_Process_2021,negative regulation of response to biotic stimulus (GO:0002832),8/31,5.188617021345653e-06,0.00023598942059584603,0,0,10.370907139023082,126.20401872130928,IFI16;CARD8;DHX58;TRAFD1;NMI;CARD16;LILRA2;TRIM21
KEGG_2021_Human,Toll-like receptor signaling pathway,14/104,7.585069258786569e-06,0.0002513908668626406,0,0,4.665212876427829,54.999728588379746,STAT1;LY96;TLR1;CXCL10;IRF7;TLR8;TLR7;CD14;FADD;TLR5;TLR4;MYD88;MAP2K6;TLR2
GO_Biological_Process_2021,positive regulation of NIK/NF-kappaB signaling (GO:1901224),10/53,7.337591641531452e-06,0.00032787448966632645,0,0,6.948304413564691,82.14632811927878,NLRP12;TNFSF14;EIF2AK2;TLR7;IFI35;LGALS9;CD14;NMI;TLR4;TLR2
GO_Biological_Process_2021,inflammatory response (GO:0006954),22/230,7.566770627320719e-06,0.0003322855997894116,0,0,3.192429022082019,37.64430635060339,CCR1;PARP4;TNFAIP6;IL10RB;STAT3;FPR1;FPR2;NLRC4;MEFV;TNFRSF1A;TLR1;TMIGD3;CXCL10;FUT7;CXCR2;LGALS9;CD14;TLR5;FCGR2B;TLR4;CCR2;TLR2
GO_Biological_Process_2021,regulation of cytokine production (GO:0001817),17/150,8.9483466444489e-06,0.0003862955746340907,0,0,3.842787720474896,44.66872499605061,ZBP1;BTNL8;PPP1R11;RIPK3;DDX58;TREX1;EIF2AK2;ISG15;BTN3A2;NLRP12;IFI16;IRF7;LGALS9;FCGR2B;TRIM21;CCR2;TRIM56
GO_Biological_Process_2021,negative regulation of phagocytosis (GO:0050765),6/17,1.105448178330245e-05,0.000469262751701189,0,0,16.223496503496502,185.1534868090337,PIP4P2;PLSCR1;CD300A;CD300LF;FCGR2B;TLR2
GO_Biological_Process_2021,positive regulation of response to external stimulus (GO:0032103),16/139,1.3406786917292362e-05,0.0005597882996449779,0,0,3.906707317073171,43.83227743949679,ZBP1;LY96;IL16;IFI35;FPR2;NMI;OASL;TNFRSF1A;PLSCR1;NLRP12;DHX58;TLR8;TLR7;TLR4;CCR2;TLR2
KEGG_2021_Human,Viral protein interaction with cytokine and cytokine receptor,13/100,2.336441673199684e-05,0.0006775680852279084,0,0,4.475089826781788,47.723684085286294,CCR1;TNFSF14;IL10RB;TNFRSF10C;TNFRSF1A;CXCL10;CXCR1;CXCR2;TNFSF10;LTBR;IL6R;IL18R1;CCR2
