Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,cellular macromolecule biosynthetic process (GO:0034645),33/314,3.3310484346784618e-18,6.588073570808513e-16,0,0,8.258935478879778,332.3663603991382,RPL31;RPL34;RPLP1;RPS14;RPS15A;PCLAF;RPLP2;RPS2;RPS11;RPS27A;RPL18;RPS10;RPL39;RPL17;POLE;RPS13;POLR2L;RPL41;RPL23;RPL22;RPL35A;RPS3A;RPS28;EEF1D;RPL27A;RPL37A;RPL24;RPL27;RPS20;RPL26;RPS21;RPS24;RPS23
GO_Biological_Process_2021,cellular protein metabolic process (GO:0044267),36/417,5.490952090681717e-17,9.773894721413456e-15,0,0,6.683395344812667,250.2319686288267,RPL31;PRKCSH;RPL34;RPLP1;LTBP1;FSTL3;RPS14;RPS15A;RPLP2;RPS2;RPS11;RPS27A;RPL18;RPS10;RPL39;RPL17;RPS13;RPL41;RPL23;SIAH2;RPL22;RPL35A;RPS3A;CKAP4;RPS28;RPL27A;RPL37A;RPL24;RPL27;RPS20;RPL26;RPS21;RPS24;RPS23;PNPLA2;FBN1
GO_Biological_Process_2021,gene expression (GO:0010467),33/356,1.4620963354487083e-16,2.365937706453365e-14,0,0,7.169470992058151,261.4095965729819,RPL31;RPL34;RPLP1;RPS14;RPS15A;RPLP2;RPS2;RPS11;RPS27A;RPL18;RPS10;RPL39;RPL17;RPS13;POLR2L;RPL41;RPL23;ALYREF;RPL22;RPL35A;RPS3A;HNRNPL;RPS28;RPL27A;RPL37A;RPL24;RPL27;RPS20;STUB1;RPL26;RPS21;RPS24;RPS23
GO_Biological_Process_2021,rRNA processing (GO:0006364),22/173,3.167709805993981e-14,4.698769545557739e-12,0,0,9.91946835267785,308.3286444526255,RPL41;RPL31;RIOK3;RPL34;RPL23;RPLP1;RPL22;RPL35A;RPS14;RPS28;RPL27A;RPL37A;RPL24;RPLP2;RPL27;RPL26;RRP12;RPS2;RPL18;RPL39;RPL17;RPS24
GO_Biological_Process_2021,rRNA metabolic process (GO:0016072),21/162,8.387123217418992e-14,1.1483907174619852e-11,0,0,10.1100768321513,304.4092949121084,RPL41;RPL31;RPL34;RPL23;RPLP1;RPL22;RPL35A;RPS14;RPS28;RPL27A;RPL37A;RPL24;RPLP2;RPL27;RPL26;RRP12;RPS2;RPL18;RPL39;RPL17;RPS24
GO_Biological_Process_2021,ribosome biogenesis (GO:0042254),21/192,2.4415197480167987e-12,3.1042179653356435e-10,0,0,8.323586744639377,222.55939533344804,RPL41;RPL31;RPL34;RPL23;RPLP1;RPL22;RPL35A;RPS14;RPS28;RPL27A;RPL37A;RPL24;RPLP2;RPL27;RPL26;RRP12;RPS2;RPL18;RPL39;RPL17;RPS24
GO_Biological_Process_2021,ncRNA processing (GO:0034470),21/201,5.943368897786295e-12,7.052797758706404e-10,0,0,7.903761574074074,204.3023173806425,RPL41;RPL31;RPL34;RPL23;RPLP1;RPL22;RPL35A;RPS14;RPS28;RPL27A;RPL37A;RPL24;RPLP2;RPL27;RPL26;RRP12;RPS2;RPL18;RPL39;RPL17;RPS24
MSigDB_Hallmark_2020,Myc Targets V1,10/200,0.0011406042702809,0.0490459836220817,0,0,3.4326703045238514,23.260450546838968,TRIM28;RPL34;RPL22;ODC1;HDGF;RPS2;RPL18;TXNL4A;RPS10;RAD23B
GO_Biological_Process_2021,neutrophil degranulation (GO:0043312),18/481,0.0005310583436971655,0.0590802407363096,0,0,2.568813876333192,19.3704972458027,VAT1;GPI;HGSNAT;STK11IP;GSTP1;HMGB1;SLC2A5;SVIP;MPO;CKAP4;PKM;SLPI;NAPRT;PSMB1;CPNE3;PRTN3;ELANE;VAMP2
GO_Biological_Process_2021,neutrophil activation involved in immune response (GO:0002283),18/485,0.000584817693514687,0.0612338526150672,0,0,2.5462813748647872,18.955054277627617,VAT1;GPI;HGSNAT;STK11IP;GSTP1;HMGB1;SLC2A5;SVIP;MPO;CKAP4;PKM;SLPI;NAPRT;PSMB1;CPNE3;PRTN3;ELANE;VAMP2
GO_Biological_Process_2021,neutrophil mediated immunity (GO:0002446),18/488,0.0006281584720608581,0.0621178933482404,0,0,2.529633691599035,18.650276052016935,VAT1;GPI;HGSNAT;STK11IP;GSTP1;HMGB1;SLC2A5;SVIP;MPO;CKAP4;PKM;SLPI;NAPRT;PSMB1;CPNE3;PRTN3;ELANE;VAMP2
MSigDB_Hallmark_2020,Hypoxia,9/200,0.0040244540923841,0.0865257629862591,0,0,3.06282722513089,16.89261316136585,GPI;GYS1;SDC4;SIAH2;MXI1;VHL;SLC2A5;JMJD6;VEGFA
MSigDB_Hallmark_2020,Epithelial Mesenchymal Transition,8/200,0.012782041331953,0.1099255554547962,0,0,2.6991971207087486,11.76772778403557,SDC4;TPM4;ITGB3;MYL9;LOXL1;FSTL3;VEGFA;FBN1
MSigDB_Hallmark_2020,E2F Targets,8/200,0.012782041331953,0.1099255554547962,0,0,2.6991971207087486,11.76772778403557,TOP2A;PNN;WEE1;RRM2;BIRC5;POLE;SPC24;CIT
MSigDB_Hallmark_2020,G2-M Checkpoint,8/200,0.012782041331953,0.1099255554547962,0,0,2.6991971207087486,11.76772778403557,TOP2A;CENPF;ODC1;NUSAP1;BIRC5;KMT5A;POLE;RAD23B
GO_Biological_Process_2021,nucleoside transport (GO:0015858),2/5,0.0023071565903386,0.1785538578609924,0,0,42.753528773072745,259.58828624857387,SLC29A1;SLC28A3
GO_Biological_Process_2021,negative regulation of lipid transport (GO:0032369),2/5,0.0023071565903386,0.1785538578609924,0,0,42.753528773072745,259.58828624857387,FIS1;ITGB3
GO_Biological_Process_2021,platelet aggregation (GO:0070527),4/36,0.0022294387519742,0.1785538578609924,0,0,8.056967213114755,49.19588535856704,ITGB3;GNAS;GATA1;MYL9
GO_Biological_Process_2021,pyrimidine nucleoside transport (GO:0015864),2/5,0.0023071565903386,0.1785538578609924,0,0,42.753528773072745,259.58828624857387,SLC29A1;SLC28A3
GO_Biological_Process_2021,uridine transport (GO:0015862),2/5,0.0023071565903386,0.1785538578609924,0,0,42.753528773072745,259.58828624857387,SLC29A1;SLC28A3
MSigDB_Hallmark_2020,Cholesterol Homeostasis,4/74,0.0276463413037528,0.1981321126768956,0,0,3.676065573770492,13.190685972306587,EBP;MVK;SCD;ETHE1
GO_Biological_Process_2021,ribosomal small subunit biogenesis (GO:0042274),4/40,0.0032958872245151,0.2444449691515382,0,0,7.1602914389799635,40.921637562076896,RPS14;RPS28;RIOK3;RPS24
GO_Biological_Process_2021,positive regulation of cytoplasmic translation (GO:2000767),2/7,0.0047468150275768,0.272559056422155,0,0,25.649511400651463,137.2321039287432,PKM;YBX3
GO_Biological_Process_2021,cellular response to hypoxia (GO:0071456),7/131,0.0042941357029505,0.272559056422155,0,0,3.657578508865627,19.9356498667138,PLK3;RGCC;PSMB1;STUB1;VHL;RPS27A;VEGFA
GO_Biological_Process_2021,negative regulation of stress-activated protein kinase signaling cascade (GO:0070303),2/7,0.0047468150275768,0.272559056422155,0,0,25.649511400651463,137.2321039287432,GSTP1;FOXM1
GO_Biological_Process_2021,proteasomal protein catabolic process (GO:0010498),9/205,0.0047248835201523,0.272559056422155,0,0,2.9839285714285713,15.978676018816444,UBXN11;SIAH2;PCBP2;SIAH1;PSMB1;GID8;STUB1;RAD23B;UBXN6
GO_Biological_Process_2021,acylglycerol acyl-chain remodeling (GO:0036155),2/7,0.0047468150275768,0.272559056422155,0,0,25.649511400651463,137.2321039287432,MGLL;PNPLA2
GO_Biological_Process_2021,homotypic cell-cell adhesion (GO:0034109),4/44,0.0046654330607707,0.272559056422155,0,0,6.442950819672131,34.58301927889966,ITGB3;GNAS;GATA1;MYL9
GO_Biological_Process_2021,maintenance of protein location in extracellular region (GO:0071694),2/7,0.0047468150275768,0.272559056422155,0,0,25.649511400651463,137.2321039287432,LTBP1;FBN1
GO_Biological_Process_2021,negative regulation of transcription by RNA polymerase II (GO:0000122),20/684,0.0049974519442459,0.2779832643986782,0,0,1.9830533205486305,10.507856690728868,PLK3;CBX4;TCF25;RPL23;MAZ;HMGB1;FOXM1;GATA1;VEGFA;UXT;YY1;RPS14;MXI1;ERF;HDGF;KMT5A;VHL;RPS27A;ELANE;MXD4
KEGG_2021_Human,Fluid shear stress and atherosclerosis,7/139,0.0059185596811823,0.3151633030229626,0,0,3.4345023078466785,17.61783651595299,SDC4;ITGB3;GSTP1;ITGA2B;CALM3;MAP2K7;VEGFA
KEGG_2021_Human,Protein processing in endoplasmic reticulum,8/171,0.0052047300942913,0.3151633030229626,0,0,3.1841509895440554,16.74286271908735,PRKCSH;YOD1;STUB1;MAP2K7;RAD23B;SVIP;UBXN6;CKAP4
GO_Biological_Process_2021,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",10/251,0.0058530298113189,0.3157088807317507,0,0,2.699177063239845,13.875918205564927,HNRNPL;PNN;SF3B5;ALYREF;PCBP2;YBX1;TXNL4A;LSM4;ELAVL1;POLR2L
GO_Biological_Process_2021,mitotic cytokinesis (GO:0000281),4/49,0.0068570746534523,0.3589880259748568,0,0,5.725610200364299,28.527706038998712,NUSAP1;CHMP4B;SNX9;CIT
GO_Biological_Process_2021,unsaturated fatty acid biosynthetic process (GO:0006636),2/9,0.0079728504329152,0.3835587505564615,0,0,18.319218241042343,88.51320867750998,FADS3;SCD
GO_Biological_Process_2021,DNA topological change (GO:0006265),2/9,0.0079728504329152,0.3835587505564615,0,0,18.319218241042343,88.51320867750998,TOP2A;HMGB1
GO_Biological_Process_2021,"negative regulation of retrograde protein transport, ER to cytosol (GO:1904153)",2/9,0.0079728504329152,0.3835587505564615,0,0,18.319218241042343,88.51320867750998,YOD1;SVIP
MSigDB_Hallmark_2020,Mitotic Spindle,6/199,0.0890089361895542,0.3897587815231482,0,0,2.0005130046683424,4.839277983119638,UXT;TOP2A;CENPF;ARHGDIA;NUSAP1;BIRC5
MSigDB_Hallmark_2020,mTORC1 Signaling,6/200,0.0906415770984065,0.3897587815231482,0,0,1.99009900990099,4.777913810183476,DHFR;GPI;EBP;RRM2;SCD;YKT6
MSigDB_Hallmark_2020,p53 Pathway,6/200,0.0906415770984065,0.3897587815231482,0,0,1.99009900990099,4.777913810183476,PLK3;PMM1;MKNK2;RPL18;HBEGF;MXD4
MSigDB_Hallmark_2020,heme Metabolism,6/200,0.0906415770984065,0.3897587815231482,0,0,1.99009900990099,4.777913810183476,ISCA1;RIOK3;MXI1;HDGF;GATA1;NUDT4
GO_Biological_Process_2021,negative regulation of protein-containing complex assembly (GO:0031333),4/52,0.0084521072584059,0.3959144978937511,0,0,5.366939890710382,25.618226115470847,RIOK3;ULK1;HMGB1;SVIP
GO_Biological_Process_2021,regulation of megakaryocyte differentiation (GO:0045652),4/54,0.0096398319104321,0.4083642043999357,0,0,5.151737704918033,23.91360194538927,PITHD1;ITGA2B;MYL9;GATA1
GO_Biological_Process_2021,unsaturated fatty acid metabolic process (GO:0033559),4/54,0.0096398319104321,0.4083642043999357,0,0,5.151737704918033,23.91360194538927,FADS3;SCD;GSTP1;MGLL
GO_Biological_Process_2021,muscle cell migration (GO:0014812),2/10,0.0098649779714591,0.4083642043999357,0,0,16.028501628664497,74.0318722671882,ITGB3;THBS4
GO_Biological_Process_2021,negative regulation of cell-cell adhesion mediated by cadherin (GO:2000048),2/10,0.0098649779714591,0.4083642043999357,0,0,16.028501628664497,74.0318722671882,RGCC;VEGFA
GO_Biological_Process_2021,negative regulation of protein exit from endoplasmic reticulum (GO:0070862),2/10,0.0098649779714591,0.4083642043999357,0,0,16.028501628664497,74.0318722671882,YOD1;SVIP
GO_Biological_Process_2021,G1/S transition of mitotic cell cycle (GO:0000082),5/85,0.0102283674005928,0.4137839539330745,0,0,4.031866776315789,18.47639358463013,DHFR;CDT1;PLK3;RRM2;POLE
GO_Biological_Process_2021,"mRNA splicing, via spliceosome (GO:0000398)",10/274,0.0105150241622443,0.4159276224176668,0,0,2.4611077328468633,11.210223090910103,HNRNPL;PNN;SF3B5;ALYREF;PCBP2;YBX1;TXNL4A;LSM4;ELAVL1;POLR2L
GO_Biological_Process_2021,phosphorylated carbohydrate dephosphorylation (GO:0046838),2/11,0.0119350557965222,0.416556849368814,0,0,14.24683315237061,63.08889998113216,INPP5K;OCRL
GO_Biological_Process_2021,regulation of mitotic nuclear division (GO:0007088),4/57,0.011616332683461,0.416556849368814,0,0,4.859387565728426,21.65023925579905,ANAPC15;RGCC;NUSAP1;PKMYT1
GO_Biological_Process_2021,proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161),11/321,0.0116274146783009,0.416556849368814,0,0,2.307761420220827,10.279668549859649,ANAPC15;UBXN11;SIAH2;PCBP2;SIAH1;PSMB1;GID8;YOD1;STUB1;RPS27A;RAD23B
GO_Biological_Process_2021,angiogenesis involved in wound healing (GO:0060055),2/11,0.0119350557965222,0.416556849368814,0,0,14.24683315237061,63.08889998113216,ITGB3;VEGFA
GO_Biological_Process_2021,regulation of T cell mediated immunity (GO:0002709),2/11,0.0119350557965222,0.416556849368814,0,0,14.24683315237061,63.08889998113216,CLC;HMGB1
GO_Biological_Process_2021,inositol phosphate dephosphorylation (GO:0046855),2/11,0.0119350557965222,0.416556849368814,0,0,14.24683315237061,63.08889998113216,INPP5K;OCRL
GO_Biological_Process_2021,"negative regulation of transcription, DNA-templated (GO:0045892)",24/948,0.012441497360243,0.4178465151175968,0,0,1.7103668261563,7.502896656135008,PLK3;CBX4;TCF25;RPL23;MAZ;HMGB1;FOXM1;GATA1;VEGFA;UXT;YY1;RPS14;CENPF;TRIM28;MXI1;ERF;INPP5K;BIRC5;HDGF;KMT5A;VHL;RPS27A;ELANE;MXD4
GO_Biological_Process_2021,regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281),5/89,0.0123184955692978,0.4178465151175968,0,0,3.8390899122807016,16.879147873962033,FIS1;SIAH2;DELE1;HMGB1;VEGFA
GO_Biological_Process_2021,regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083),3/32,0.0130095410269083,0.4210360550526691,0,0,6.647058823529412,28.86200976522727,DHFR;CDT1;RRM2
GO_Biological_Process_2021,ERBB2 signaling pathway (GO:0038128),3/32,0.0130095410269083,0.4210360550526691,0,0,6.647058823529412,28.86200976522727,CPNE3;STUB1;HBEGF
GO_Biological_Process_2021,inositol phosphate catabolic process (GO:0071545),2/12,0.014177170122593,0.4350924623830278,0,0,12.821498371335505,54.56986572767293,INPP5K;OCRL
GO_Biological_Process_2021,regulation of nucleobase-containing compound metabolic process (GO:0019219),2/12,0.014177170122593,0.4350924623830278,0,0,12.821498371335505,54.56986572767293,PCBP3;PCBP2
GO_Biological_Process_2021,ribonucleoprotein complex biogenesis (GO:0022613),4/60,0.0138358502445064,0.4350924623830278,0,0,4.598360655737705,19.68324697291028,RPS28;RPL35A;RPL26;RPS24
GO_Biological_Process_2021,microtubule cytoskeleton organization involved in mitosis (GO:1902850),6/128,0.0146307488613066,0.4414022537817951,0,0,3.1762700860249957,13.418565507822668,CENPU;CENPF;NUSAP1;BIRC5;PMF1;SPC24
GO_Biological_Process_2021,maturation of SSU-rRNA (GO:0030490),3/35,0.0165958029806511,0.461570770399361,0,0,6.022977941176471,24.68581020335983,RPS14;RPS28;RIOK3
GO_Biological_Process_2021,negative regulation of locomotion (GO:0040013),2/13,0.016585546386127,0.461570770399361,0,0,11.655315368670417,47.77774455349914,SPINT2;ELANE
GO_Biological_Process_2021,kinetochore organization (GO:0051383),2/13,0.016585546386127,0.461570770399361,0,0,11.655315368670417,47.77774455349914,CDT1;CENPF
GO_Biological_Process_2021,"regulation of retrograde protein transport, ER to cytosol (GO:1904152)",2/13,0.016585546386127,0.461570770399361,0,0,11.655315368670417,47.77774455349914,YOD1;SVIP
GO_Biological_Process_2021,negative regulation of programmed cell death (GO:0043069),12/381,0.0158865990858358,0.461570770399361,0,0,2.115682570967124,8.763748224708388,PLK3;CBX4;SIAH2;GSTP1;ARHGDIA;BIRC5;RPS3A;VHL;RPS27A;GATA1;MPO;VEGFA
GO_Biological_Process_2021,regulation of cell cycle (GO:0051726),10/296,0.0172131993287626,0.4713768431568846,0,0,2.269219075239142,9.217746667746637,CENPF;JUND;RPS15A;RGCC;RPL23;PCLAF;BIRC5;PPP2R3B;FOXM1;PRR11
KEGG_2021_Human,Glutathione metabolism,4/57,0.011616332683461,0.4948557723154402,0,0,4.859387565728426,21.65023925579905,GGT5;RRM2;GSTP1;ODC1
GO_Biological_Process_2021,sequestering of extracellular ligand from receptor (GO:0035581),2/14,0.0191545463736595,0.4969425959736057,0,0,10.683496199782844,42.2555263767569,LTBP1;FBN1
GO_Biological_Process_2021,response to UV (GO:0009411),5/99,0.0187642997802618,0.4969425959736057,0,0,3.428926371780515,13.63272259648566,YY1;PCLAF;RPL26;MAP2K7;ELANE
GO_Biological_Process_2021,mRNA processing (GO:0006397),10/300,0.0187092752933781,0.4969425959736057,0,0,2.237458193979933,8.902255180944868,HNRNPL;PNN;SF3B5;ALYREF;PCBP2;YBX1;TXNL4A;LSM4;ELAVL1;POLR2L
GO_Biological_Process_2021,positive regulation of myeloid cell differentiation (GO:0045639),3/37,0.0192635051248195,0.4969425959736057,0,0,5.668108419838523,22.386437362060065,FAM210B;PITHD1;GATA1
GO_Biological_Process_2021,positive regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000343),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,HMGB1
GO_Biological_Process_2021,positive regulation by symbiont of host autophagy (GO:0075044),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,ULK1
GO_Biological_Process_2021,piecemeal microautophagy of the nucleus (GO:0034727),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,ULK1
GO_Biological_Process_2021,negative regulation of low-density lipoprotein receptor activity (GO:1905598),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,ITGB3
GO_Biological_Process_2021,negative regulation of glycogen metabolic process (GO:0070874),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,INPP5K
GO_Biological_Process_2021,negative regulation of cell cycle phase transition (GO:1901988),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,RGCC
GO_Biological_Process_2021,negative regulation of acute inflammatory response (GO:0002674),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,GSTP1
GO_Biological_Process_2021,zinc ion import across plasma membrane (GO:0071578),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,SLC39A4
GO_Biological_Process_2021,monoacylglycerol catabolic process (GO:0052651),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,MGLL
GO_Biological_Process_2021,mitochondrion-endoplasmic reticulum membrane tethering (GO:1990456),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,AHCYL1
GO_Biological_Process_2021,vascular wound healing (GO:0061042),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,VEGFA
GO_Biological_Process_2021,vascular associated smooth muscle cell development (GO:0097084),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,VEGFA
GO_Biological_Process_2021,tRNA transcription by RNA polymerase III (GO:0042797),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,POLR2L
GO_Biological_Process_2021,membrane fission (GO:0090148),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,CHMP4B
GO_Biological_Process_2021,T cell apoptotic process (GO:0070231),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,CLC
GO_Biological_Process_2021,surfactant homeostasis (GO:0043129),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,VEGFA
GO_Biological_Process_2021,lysosomal microautophagy (GO:0016237),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,ULK1
GO_Biological_Process_2021,late nucleophagy (GO:0044805),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,ULK1
GO_Biological_Process_2021,smooth muscle cell migration (GO:0014909),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,ITGB3
GO_Biological_Process_2021,modulation by symbiont of host defense response (GO:0052031),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,RPS27A
GO_Biological_Process_2021,positive regulation of respiratory burst (GO:0060267),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,CAMK1D
GO_Biological_Process_2021,protein localization to cytoplasmic stress granule (GO:1903608),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,YBX1
GO_Biological_Process_2021,positive regulation of urine volume (GO:0035810),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,INPP5K
GO_Biological_Process_2021,hyperosmotic response (GO:0006972),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,YBX3
GO_Biological_Process_2021,regulation of RNA splicing (GO:0043484),3/76,0.1132444835866411,0.5127315750623946,0,0,2.634703196347032,5.738926905568707,HNRNPL;RPS13;JMJD6
GO_Biological_Process_2021,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280),4/119,0.1129047828491422,0.5127315750623946,0,0,2.232473271560941,4.869494018414159,MTCH1;FIS1;ANP32B;HMGB1
GO_Biological_Process_2021,negative regulation of inflammatory response (GO:0050728),6/212,0.1114830903312435,0.5127315750623946,0,0,1.8730173988272616,4.109179823402836,GGT5;MVK;PRKAR2B;GSTP1;METRNL;ELANE
GO_Biological_Process_2021,protein insertion into ER membrane (GO:0045048),2/37,0.1114324391058225,0.5127315750623946,0,0,3.658631921824104,8.028270660172312,VAMP2;GET4
GO_Biological_Process_2021,negative regulation of stress-activated MAPK cascade (GO:0032873),2/37,0.1114324391058225,0.5127315750623946,0,0,3.658631921824104,8.028270660172312,GSTP1;FOXM1
GO_Biological_Process_2021,negative regulation of G1/S transition of mitotic cell cycle (GO:2000134),2/37,0.1114324391058225,0.5127315750623946,0,0,3.658631921824104,8.028270660172312,PLK3;WEE1
GO_Biological_Process_2021,regulation of transport (GO:0051049),2/37,0.1114324391058225,0.5127315750623946,0,0,3.658631921824104,8.028270660172312,POFUT2;VAMP2
GO_Biological_Process_2021,regulation of protein autophosphorylation (GO:0031952),2/37,0.1114324391058225,0.5127315750623946,0,0,3.658631921824104,8.028270660172312,CALM3;VEGFA
GO_Biological_Process_2021,positive regulation of trophoblast cell migration (GO:1901165),1/7,0.1032788078120187,0.5127315750623946,0,0,10.652056277056277,24.183609170214645,VEGFA
